hoax,edar,pesan,sosial,media,informasi,sebar,kabar,berita,beranta,benar,bohong,kandung,broadcast,lansir,whatsapp,resah,viral,tidak,isu,presiden,tulis,isi,bahwa,id,kamis,masyarakat,jakarta,co,com,makan,palsu,info,hoaks,joko,imbau,widodo,jumat,facebook,partai,adalah,nilai,juli,obat,foto,jokowi,bpom,yg,sebut,jawapos,kanker,hati,ban,barat,mantan,sumber,putus,percaya,jalan,sms,tambah,bangun,dr,grup,produk,ketua,racun,detikcom,alias,naik,gubernur,tingkat,gedung,akun,kerja,minum,virus,news,sektor,pilpres,fasilitas,korupsi,politik,sesat,pilih,wakil,ekonomi,tubuh,konsumsi,ya,dpr,video,harap,persen,pernah,langkah,pasti,golkar,cawapres,rupiah,agustus,calon,kita,bantah,tempo,www,muncul,telusur,proses,jelas,investigasi,badan,ramai,laboratorium,anda,mengatasnamakan,orang,baswedan,dampak,meter,menang,mahkamah,tugas,capai,kantor,rp,cnn,masih,awas,kait,tutup,nama,sisi,agung,gerindra,caleg,dpp,mati,marak,maksud,pom,picu,diri,pada,situs,nanti,aplikasi,koordinator,proyek,resmi,kan,sambung,anies,parlemen,pks,eks,serah,bambang,negeri,tiga,hotel,hitung,jabat,banding,kominfo,panas,cantum,blackberry,rekam,rilis,gambar,ulang,messenger,serang,manfaat,go,tipu,anggar,capres,maritim,gugat,parpol,gas,jk,bakal,fokus,april,singkat,unggah,barang,atur,sehat,lanjut,bidang,pimpin,games,dorong,asi,khoax
0,0,0,0,0,0,0,0.011879,0,0,0,0,0,0,0,0,0,0,0,0,0.050912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049382,0,0.047825,0.023612,0,0,0,0,0,0,0.019577,0.120146,0,0,0,0,0,0,0,0,0,0,0.016734,0,0,0,0,0,0,0,0,0.023904,0,0,0,0,0,0,0,0.020437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076272,0,0,0,0,0,0,0,0,0,0.03621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053768,0,0,0,0,0,0,0,0,0,0.026365,0,0,0,0,0,0,0,0,0,no_hoax
0,0.011659,0.015294,0.010196,0.008979,0.003929,0,0.016344,0.005382,0,0.009616,0.014623,0,0.018145,0,0.009373,0,0,0.002062,0,0.011675,0.005727,0,0.012302,0,0,0,0,0,0,0,0,0,0,0.007549,0.007739,0.007311,0,0,0,0,0,0,0,0,0,0,0,0.011283,0,0,0,0,0,0,0.007311,0,0,0,0,0,0.008227,0.009373,0,0,0.016445,0,0,0,0,0,0,0,0,0.006276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008541,0,0,0.007369,0,0,0.006151,0,0,0,0,0,0,0,0,0,0,0,0,0.007143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008081,0,0,0,0,0,0,0.006829,0,0,0,0,0,0,0.010065,0,0.007035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012329,0,0,0,0,0,0,0.019403,0,0,0,0.007311,0,0.007369,0,0,0,0,0,no_hoax
0,0,0,0.008497,0.007482,0.013097,0,0,0,0,0.008013,0,0,0,0,0,0,0.071176,0.010308,0,0,0.009544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01098,0,0.015621,0,0,0,0,0,0,0,0,0,0,0.011725,0,0.013233,0,0,0,0,0.097014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0.007495,0.007133,0.028071,0.018714,0.01648,0,0.028749,0,0,0,0.008825,0,0,0,0,0,0,0,0,0,0,0,0,0.01129,0.015829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020708,0,0,0,0,0,0,0,0,0.015677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018712,0,0,0,0.089032,0,0,0,0,0.01129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0.006401,0.024368,0,0,0,0.018477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021569,0,0,0,0,0.007279,0,0,0,0.036091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012781,0,0,0,0,0,0,0.019677,0,0,0,0,0,0.017136,0.014859,0,0,0,0,0,0,0,0,0,0,0.009515,0,0,0,0.009642,0,0,0,0,0.075334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012234,0,0,0,no_hoax
0,0.010533,0.013817,0,0,0.021298,0,0,0,0,0,0,0.023374,0,0,0,0,0,0,0,0,0,0,0.033342,0,0,0,0,0,0.008896,0,0.083201,0,0,0,0.020975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029627,0.051381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021298,0,0.029897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024084,0,0,0,0,0,0,0,0,0,0,no_hoax
0.04155,0.003295,0.012969,0.004323,0.003807,0.009995,0.030991,0,0,0,0,0,0,0,0,0,0,0,0.001748,0.005749,0,0.004856,0,0,0,0,0.003036,0,0,0,0,0.052061,0,0,0,0,0,0,0,0,0,0,0,0,0.007613,0,0,0,0.006378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013015,0,0,0,0,0,0,0,0,0,0,0,0.013704,0,0,0,0,0,0,0,0,0,0.003154,0,0,0,0,0,0,0,0,0,0,0,0,0.003332,0,0.014031,0,0.036013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274,0.008645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008226,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771,0,0,0.009522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007419,0,0.011528,0,0,0.011528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010231,0,0,0,0,0,0.007771,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0.008061,0,0,0,0,0,0,0,0,0,0,0,0.020062,0.025911,0,0,0.009101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010409,0,0.046992,0,0,0,0,0,0.008981,0,0,0.013568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009101,0,0,0,0,0,0.020209,0,0,0,0,0,0,0,0,0.010409,0.011748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010903,0,0.011548,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003397,0,0.019237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008922,0,0,0,0,0,0,0,0,0,0,0.006197,0,0,0,0,0,0,0,0.012646,0.014074,0.007439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010342,0,0,0,0,0,0,0,0,0,0,0,0.026166,0,0,0,0,0,0.010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01286,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008929,0,0,0,0,0,0,0,0,0,0,0,0.020936,0,0,0.011813,0.026215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05935,0,0,0,0,0,0,0,0,0,0,0,0,0.10637,0.046868,0.025474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030701,0,0,0,0,0,0,0.042741,0,0.035457,0,0,0,0.044323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421,0,0,0,0,0.006281,0,0.009432,0,0.002371,0,0,0,0,0,0,0,0,0,0,0,0,0.006239,0.006923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007525,0.008401,0,0,0,0,0,0,0,0.028091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081077,0,0,0,0,0,0,0.037624,0,0,0,0,0,0.09364,0,0,0.005999,0,0,0,0.008251,0,0,0,0,0,0,0,0,0,0,0,0.016803,0,0,0,0,0,0.007646,0.01336,0,0.014154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010692,0,0,0.010277,0.010149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01041,0,0,0,0,0,0,0,0.03777,0,0,0,0,0,0.02518,0,0,0,0,0,0,0,0.015939,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022421,0,0,0,0,0,0.006877,0,0,0,0,0,0,0,0.014498,0,0.014041,0,0,0,0.011735,0,0,0,0,0.015118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031602,0,0,0,0,0,0,0,0,0,0.025305,0,0,0.012054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044787,0,0,0,0.015801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039348,0,0,0,0,0,0,0,0,0.013511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019089,0,0,0,0,0,0,0,0,0,0,0,0.018632,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0.016756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009902,0,0,0,0,0,0,0,0,0,0,0,0,0.026058,0,0.113692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362685,0,0,0,0,0,0,0.044655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0.013689,0.012055,0.005275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004808,0,0,0.013221,0,0,0,0,0,0.01039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007359,0,0,0,0,0,0,0,0,0.008427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014983,0,0,0,0,0,0,0,0,0.017566,0,0,0,0.005275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013688,0,0,0.009169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010479,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003004,0,0,0,0,0,0,0.006731,0.015655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010655,0.011184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017234,0.037341,0,0.008846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008871,0,0,0,0.011108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09436,0,0,0,0,0,0,0,0,0,0,0,0,0.041134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009626,0,0,0,0,0,0,0,0,0.021287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010718,0,0,0,0.006437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016285,0,0,0,0,0,0,0,0,0,0,0,0.01791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0.027867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010189,0,0.021887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029276,0,0,0,0,0.014638,0.013322,0,0,0,0,0,0.059091,0,0,0.056671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005291,0,0,0,0,0,0,0,0.006127,0,0,0,0,0,0,0,0,0,0,0.018528,0,0,0,0.017399,0,0,0,0,0,0.009351,0,0,0,0,0,0,0,0,0,0,0,0,0.006304,0.021115,0,0,0.007169,0,0,0,0.007378,0.007844,0.013825,0.045087,0.008399,0,0,0,0,0,0.056108,0,0,0,0,0,0,0,0.006792,0,0,0,0,0,0.010385,0.050432,0,0.015689,0,0,0,0,0.007237,0,0.005026,0,0,0,0,0,0,0.018332,0,0,0,0,0.009806,0,0,0,0.014076,0,0,0,0,0.014076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018763,0,0,0,0,0,0.044185,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094974,0,0.048738,0,0,0,0,0,0,0.016174,0,0,0,0,0,0,0,0,0,0.013568,0,0,0,0.017962,0.163551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009612,0,0,0,0,0,0,0,0,0,0,0,0.012173,0.011079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018243,0,0.009101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010409,0,0,0,0,0.064696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018243,0,0,0,0.028708,0,0,0.082293,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002833,0,0,0,0,0.008454,0,0.006348,0.004922,0,0,0.004511,0,0,0,0,0,0,0,0,0,0,0,0,0.012213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011308,0.010292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025481,0,0,0.010128,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009848,0,0,0,0,0,0,0,0,0,0,0.035217,0,0,0.033551,0,0,0,0.029217,0,0.014609,0,0,0,0,0,0,0,0,0,0,0,0.008112,0.029545,0,0,0,0,0,0,0,0.010704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010995,0,0.026227,0,0,0,0.005251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012965,0,0,0,0,0,0.009848,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004307,0,0,0,0,0,0,0,0.007105,0,0,0.016036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005925,0,0.00967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009826,0,0,0,0,0,0,0.007238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009232,0.020838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016179,0,0.011661,0,0,0,0,0,0.010241,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005919,0,0,0,0,0,0,0,0.010282,0.003333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006482,0,0,0,0,0,0,0,0,0,0,0,0,0.028374,0,0,0.009011,0,0,0,0.031387,0,0,0,0,0,0,0,0.034197,0,0.026329,0,0,0,0.008714,0,0,0.013165,0,0,0,0,0,0,0.016869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005641,0,0,0.015032,0,0,0,0,0,0,0.013025,0,0,0,0,0,0,0,0.015032,0,0,0,0,0,0,0,0,0,0,0.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011205,0,0,0.029661,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004332,0,0,0,0,0,0,0,0.007525,0,0,0,0,0,0,0,0,0.016263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011519,0,0,0,0.03854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012926,0,0,0,0,0,0.024692,0,0,0,0,0,0.015011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014897,0,0,0.123725,0,0.014565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01948,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015674,0.007689,0,0,0,0,0.004808,0,0,0,0,0,0,0,0.020271,0,0.019632,0.00727,0,0,0.008204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020608,0,0,0,0,0.022092,0,0,0,0,0,0,0,0.049246,0,0.026535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02132,0,0,0,0,0,0.008149,0.029682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011046,0,0,0,0.019034,0.011046,0,0,0,0.009305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013869,0,no_hoax
0,0,0,0,0,0.00633,0,0,0,0.006568,0.003873,0,0,0,0,0,0,0,0.008303,0,0,0.009226,0,0,0,0,0.011538,0,0,0,0.006032,0.012365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006059,0,0,0.007016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014774,0,0,0,0,0,0,0.004733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01798,0,0.019883,0,0,0,0.00571,0,0,0,0,0.005583,0,0,0,0,0,0,0,0,0,0.007387,0,0.021926,0,0,0,0.00991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007158,0,0,0.00589,0,0.005936,0,0,0,0,0,no_hoax
0,0.006669,0,0.008748,0.007704,0,0.00448,0,0.004617,0,0.004125,0,0,0,0,0,0,0,0.001769,0,0,0.004913,0,0,0,0,0.003072,0,0,0,0,0,0,0,0,0,0,0.004646,0.009241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031613,0,0,0,0,0,0,0,0,0.007868,0,0,0,0.008042,0,0,0,0,0,0,0,0,0,0,0.006036,0,0.013625,0,0,0,0,0,0.005208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006425,0,0,0.005946,0.05449,0.006742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006036,0,0,0.009379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010579,0,0,0,0,0.043911,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011674,0,0,0,0,0,0,0,0,0,0.019276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004476,0,0,0,0,0,0.00853,0,0.072085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015476,0,0,0,0,0,0,0,0.011815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
